id,latitude,longitude,name,full_address,city,state,phone_number,timings,services_offered,,,,,
1.30E+10,26.11328,91.80142,raza tyre,"Raza Tyre Vulcanizing Works, Hokma Road, Guwahati, Assam 781038",Guwahati,Assam,+91 98641 22541,08:00 AM - 10:00 PM,"Puncture repair, Heavy vehicle vulcanizing",,,,,
1.30E+10,26.15432,91.73079,ANSARI TY,"Ansari Tyre Store & Puncture Repair, Kahilipara, Guwahati, Assam 781019",Guwahati,Assam,+91 98542 33104,08:00 AM - 09:30 PM,"Puncture repair, Tubeless patch, Tyre repair",,,,,
1.30E+10,26.17893,91.81114,MAA DURG,"Maa Durga Tyre & Wheel Realignment, Narengi, Guwahati, Assam 781026",Guwahati,Assam,+91 36124 11560,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
1.30E+10,26.17864,91.80443,Northeast,"Northeast Tyre House, Zoo Road Tiniali, Guwahati, Assam 781024",Guwahati,Assam,+91 36124 55104,09:00 AM - 08:00 PM,"Tyre replacement, Puncture repair",,,,,
1.30E+10,26.1254,91.7199,SIMNA TYR,"Simna Tyres & Tube Station, Lokhra Chariali, Guwahati, Assam 781034",Guwahati,Assam,+91 94352 88114,08:00 AM - 09:00 PM,"Puncture repair, Air service, Vulcanizing",,,,,
1.30E+10,26.12549,91.7199,NEW DIAM,"New Diamond Tyre Care, National Highway 37, Lokhra, Guwahati, Assam 781040",Guwahati,Assam,+91 36123 00412,08:30 AM - 08:30 PM,"Wheel balancing, Puncture repair",,,,,
1.30E+10,26.12859,91.72061,N.B. TYRE,"N.B. Tyres & Wheel Alignment Plaza, Lalmati, Guwahati, Assam 781029",Guwahati,Assam,+91 36123 04551,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
1.30E+10,26.1304,91.72106,S.P. TYRE,"S.P. Tyres & Vulcanizing Shop, Hockey Stadium Road, Guwahati, Assam 781040",Guwahati,Assam,+91 98645 11025,08:00 AM - 09:30 PM,"Puncture repair, Tubeless patch",,,,,
1.30E+10,26.13046,91.72107,M.P. TYRE,"M.P. Tyre & Alignment Hub, Sawkuchi, Guwahati, Assam 781040",Guwahati,Assam,+91 36123 09914,09:00 AM - 08:30 PM,"Wheel alignment, Tyre replacement",,,,,
1.34E+10,26.13577,91.81049,ONE PITST,"One Pitstop Multi Brand Tyre Lounge, Games Village, Guwahati, Assam 781026",Guwahati,Assam,+91 36122 35560,09:00 AM - 09:00 PM,"Premium tyre sales, 3D Alignment, Balancing",,,,,
1.35E+10,26.15926,91.78181,TYRE PUNC,"City Tyre Puncture & Tube Repair, Chachal Road, Guwahati, Assam 781022",Guwahati,Assam,+91 98540 55140,08:00 AM - 10:00 PM,"Puncture repair, Vulcanizing, Air service",,,,,
1.35E+10,26.1581,91.78218,NEW TIRE,"New Tyre Junction & Alignment Center, Six Mile, Guwahati, Assam 781022",Guwahati,Assam,+91 36123 34419,09:00 AM - 08:30 PM,"Tyre replacement, Wheel balancing",,,,,
1.35E+10,26.17652,91.73539,GOOD YEAR,"Goodyear Wheel Plaza - Guwahati Tyre Care, GS Road, Bhangagarh, Guwahati, Assam 781005",Guwahati,Assam,+91 36124 61120,09:00 AM - 08:30 PM,"Premium tyre sales, Alignment, Balancing",,,,,
1.35E+10,26.11845,91.70929,M.H. Tyre,"M.H. Tyres & Vulcanizing Station, Garchuk, Guwahati, Assam 781035",Guwahati,Assam,+91 94353 44102,07:30 AM - 09:30 PM,"Puncture repair, Heavy vehicle tube vulcanizing",,,,,
1.35E+10,26.11539,91.80933,apollo tyre,"Apollo Tyres - Shrinath Wheel Care, Basistha Chariali, Guwahati, Assam 781029",Guwahati,Assam,+91 36123 01156,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.35E+10,26.17724,91.7758,JK TYRE,"JK Tyre Steel Wheels - Kamrup Tyres, GS Road, Khanapara, Guwahati, Assam 781022",Guwahati,Assam,+91 36123 30554,09:00 AM - 08:30 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
1.35E+10,26.17739,91.77604,Good Year,"Goodyear Tyre Center, Near Taj Vivanta, Khanapara, Guwahati, Assam 781022",Guwahati,Assam,+91 36123 30990,09:00 AM - 08:00 PM,"Premium tyre sales, Alignment",,,,,
1.35E+10,26.17735,91.77603,Autocare,"Autocare Multi Brand Tyre & Service, GS Road, Khanapara, Guwahati, Assam 781022",Guwahati,Assam,+91 36123 31142,08:30 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.35E+10,26.17718,91.73496,tyre corner,"The Tyre Corner, Zoo Road, Guwahati, Assam 781024",Guwahati,Assam,+91 36124 55562,09:00 AM - 09:00 PM,"Tyre sales, Puncture repair, Tubeless patch",,,,,
1.35E+10,26.17755,91.73551,prince tyre,"Prince Tyre Care House, Rajgarh Link Road, Guwahati, Assam 781007",Guwahati,Assam,+91 98642 11025,08:00 AM - 09:30 PM,"Puncture repair, Tyre repair, Air service",,,,,
1.35E+10,26.17764,91.73562,Champion,"Champion Tyre & Wheel Alignment Hub, Sarania Hills, Guwahati, Assam 781003",Guwahati,Assam,+91 36125 22114,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Nitrogen air",,,,,
1.35E+10,26.17477,91.77834,MOHAN TY,"Mohan Tyre Agencies, Survey, Beltola Road, Guwahati, Assam 781028",Guwahati,Assam,+91 36122 23011,09:00 AM - 08:00 PM,"Tyre replacement, Alignment, Balancing",,,,,
1.35E+10,26.16872,91.76425,M/S SAMBI,"M/S Sambiri Tyres & Alignment Clinic, Super Market, Dispur, Guwahati, Assam 781006",Guwahati,Assam,+91 36122 65451,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
1.35E+10,26.14114,91.72586,MANASH S,"Manash Scooter & Car Tyre Shop, Kahilipara Main Road, Guwahati, Assam 781019",Guwahati,Assam,+91 94351 44210,08:30 AM - 08:30 PM,"Puncture repair, Tubeless patch, Air service",,,,,
1.35E+10,26.14072,91.72565,RCJ AUTO,"RCJ Auto Tyres & Alignment Station, Odalbakra, Guwahati, Assam 781034",Guwahati,Assam,+91 36124 77102,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.35E+10,26.14788,91.73726,DIPTI STOR,"Dipti Stores & Tyre Care Agency, Lal Ganesh, Guwahati, Assam 781034",Guwahati,Assam,+91 36124 88561,08:30 AM - 08:30 PM,"Tyre sales, Puncture repair, Tyre repair",,,,,
1.35E+10,26.11841,91.70925,M.H TYRE,"M.H Tyre House & Wheel Realignment, Garchuk Chariali, Guwahati, Assam 781035",Guwahati,Assam,+91 36122 70114,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.35E+10,26.17693,91.73508,Tyre corner,"The Tyre Corner Plaza, Geetanagar, Zoo Road, Guwahati, Assam 781024",Guwahati,Assam,+91 36124 55563,09:00 AM - 09:00 PM,"Tyre sales, Balancing, Puncture repair",,,,,
1.35E+10,26.17683,91.73519,Ralco Tyre,"Ralco Tyre Showroom - Eastern Agencies, GNB Road, Silpukhuri, Guwahati, Assam 781003",Guwahati,Assam,+91 36126 60114,09:00 AM - 08:30 PM,"Tyre sales, Tube replacement, Tubeless patch",,,,,
1.35E+10,26.1768,91.73522,Good Year,"Goodyear Wheel Care Junction, Ulubari, Guwahati, Assam 781007",Guwahati,Assam,+91 36125 41105,09:00 AM - 08:30 PM,"Premium tyre sales, Alignment, Balancing",,,,,
1.35E+10,26.17673,91.73527,A.R Enterp,"A.R Enterprises & Tyre Dealer, AT Road, Paltan Bazaar, Guwahati, Assam 781001",Guwahati,Assam,+91 36125 11023,09:00 AM - 08:00 PM,"Tyre replacement, Sales, Puncture repair",,,,,
1.35E+10,26.17552,91.73597,P.P Tyres,"P.P Tyres & Wheel Alignment Hub, GS Road, Bhangagarh, Guwahati, Assam 781005",Guwahati,Assam,+91 36124 60115,08:30 AM - 09:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.35E+10,26.17543,91.73601,Neog tyre,"Neog Tyre House & Vulcanizing Station, Rajgarh Road, Guwahati, Assam 781003",Guwahati,Assam,+91 94352 11048,08:00 AM - 09:30 PM,"Puncture repair, Vulcanizing, Air service",,,,,
1.35E+10,26.17528,91.73603,Sahara Tyr,"Sahara Tyres Care Plaza, Christian Basti, Guwahati, Assam 781005",Guwahati,Assam,+91 36123 44552,08:30 AM - 09:00 PM,"Tyre sales, Alignment, Puncture repair",,,,,
1.35E+10,26.12704,91.79663,KAJAL WHI,"Kajal Wheels Alignment Center, Beltola Bypass, Guwahati, Assam 781028",Guwahati,Assam,+91 36122 28891,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Nitrogen air",,,,,
1.35E+10,26.12752,91.79635,SPEED POI,"Speed Point Multi Brand Tyre Lounge, Khanapara, Guwahati, Assam 781022",Guwahati,Assam,+91 36123 30112,09:00 AM - 09:00 PM,"Premium tyre sales, Alignment, Balancing",,,,,
1.35E+10,26.12759,91.79632,AJMER TYR,"Ajmer Tyre & Vulcanizing Works, National Highway 37, Khanapara, Guwahati, Assam 781022",Guwahati,Assam,+91 98640 55110,08:00 AM - 10:00 PM,"Puncture repair, Heavy vehicle tube repair",,,,,
1.35E+10,26.1359,91.79175,KIRAN TYR,"Kiran Tyres & Wheel Alignment, Hatigaon Main Road, Guwahati, Assam 781038",Guwahati,Assam,+91 36122 34410,09:00 AM - 08:30 PM,"Wheel alignment, Wheel balancing, Tyre replacement",,,,,
1.35E+10,26.18388,91.78045,Assam tyre,"Assam Tyre Retreading House, Zoo Road, Guwahati, Assam 781024",Guwahati,Assam,+91 36124 55119,08:30 AM - 08:00 PM,"Tyre retreading, Puncture repair, Air service",,,,,
1.19E+10,31.09912,77.12847,Sharma Ty,"Sharma Tyre Care & Alignment Plaza, Bypass Road, Shimla, Himachal Pradesh 171003",Shimla,Himachal Pradesh,+91 17726 55102,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.13E+10,29.19968,79.51391,MRF Tyres,"MRF T&S - Exclusive Showroom, Bareilly Road, Haldwani, Uttarakhand 263139",Haldwani,Uttarakhand,+91 59462 30114,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
1.33E+10,28.9685,77.7271,Shivalik Ty,"Shivalik Tyres & Wheel Alignment, Delhi Road, Meerut, Uttar Pradesh 250002",Meerut,Uttar Pradesh,+91 12124 00551,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
4.23E+09,15.2819,73.98104,MRF,"MRF T&S - Gomantak Tyres, Margao Main Road, Margao, Goa 403601",Margao,Goa,+91 83227 33112,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
4.26E+09,15.24371,73.97289,ferns bros,"Ferns Brothers Tyre Care, Ponda Road, Curtorim, Goa 403709",Curtorim,Goa,+91 83227 88561,08:30 AM - 08:30 PM,"Puncture repair, Tubeless patch, Air service",,,,,
4.27E+09,15.22975,73.9428,Fab Trader,"Fab Traders Multi Brand Tyre Hub, Main Bazaar, Sanvordem, Goa 403706",Sanvordem,Goa,+91 83226 51104,09:00 AM - 08:00 PM,"Tyre replacement, Wheel balancing",,,,,
4.27E+09,15.27993,73.95825,Quick Tyre,"Quick Tyre Fix & Vulcanizing Works, Aquem, Margao, Goa 403601",Margao,Goa,+91 98221 55420,08:00 AM - 09:30 PM,"Puncture repair, Vulcanizing, Tyre repair",,,,,
4.27E+09,15.27532,73.97376,Marika,"Marika Tyre Clinic & Realignment, Fatorda, Margao, Goa 403602",Margao,Goa,+91 83227 01156,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
4.27E+09,15.27744,73.97578,MRF,"MRF T&S - Mandovi Tyres, Vasco Road, Cortalim, Goa 403710",Cortalim,Goa,+91 83225 54102,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
4.29E+09,15.39939,73.82099,Apollo Tyre,"Apollo Tyres - Miramar Wheel Care, DB Marg, Panaji, Goa 403001",Panaji,Goa,+91 83224 22114,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
4.29E+09,15.56675,73.80663,MRF,"MRF T&S - Exclusive Showroom, Mapusa Road, Mapusa, Goa 403507",Mapusa,Goa,+91 83222 62110,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
4.29E+09,15.49279,73.94432,Ideal Tyre's,"Ideal Tyre Care & Realignment Plaza, Ponda Main Road, Ponda, Goa 403401",Ponda,Goa,+91 83223 15541,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
4.30E+09,15.486,73.82097,Siddharth t,"Siddharth Tyre House & Puncture Shop, Santa Cruz, Panaji, Goa 403005",Panaji,Goa,+91 98224 77105,08:00 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
4.30E+09,15.5134,73.8372,Sini Tyre Ca,"Sini Tyre Clinic, Ribandar, Panaji, Goa 403006",Panaji,Goa,+91 83224 41109,08:30 AM - 08:30 PM,"Puncture repair, Tyre replacement",,,,,
4.34E+09,15.58079,73.97037,Rudra & Te,"Rudra Tyre & Alignment Center, Bicholim Road, Bicholim, Goa 403504",Bicholim,Goa,+91 83223 62210,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
4.46E+09,15.50085,73.82925,Bridgeston,"Bridgestone Select - Goa Tyre Junction, Patto Plaza, Panaji, Goa 403001",Panaji,Goa,+91 83224 38814,09:30 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
4.47E+09,15.25172,73.93534,Mark servic,"Mark Tyre Services & Vulcanizing, Sanvordem Road, Curchorem, Goa 403706",Curchorem,Goa,+91 91775 44102,08:00 AM - 09:00 PM,"Puncture repair, Vulcanizing, Air service",,,,,
4.55E+09,15.2891,73.96343,CEAT (Victo,"CEAT Shoppe - Victor Enterprises, Aquem Alto, Margao, Goa 403601",Margao,Goa,+91 83227 30114,09:00 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
4.55E+09,15.27765,73.97931,Goodyear I,"Goodyear Wheel Plaza, Near KTC Bus Stand, Margao, Goa 403601",Margao,Goa,+91 83227 10556,09:00 AM - 08:30 PM,"Premium tyre sales, Alignment, Balancing",,,,,
4.56E+09,15.49623,73.82434,Parijat Tra,"Parijat Traders & Tyre Dealers, Altinho, Panaji, Goa 403001",Panaji,Goa,+91 83224 25510,09:00 AM - 08:00 PM,"Tyre sales, Puncture repair, Tyre repair",,,,,
4.59E+09,15.27834,73.92866,Khan Tire S,"Khan Tyre Services & Puncture Hub, Colva Road, Margao, Goa 403601",Margao,Goa,+91 98225 11045,08:00 AM - 10:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
4.59E+09,15.27848,73.93045,Total Tyre S,"Total Tyre Solutions & Realignment, Nuvem, Goa 403604",Nuvem,Goa,+91 83227 40114,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
4.62E+09,15.28027,73.97743,Tire clinic,"The Tyre Clinic, Gogol, Margao, Goa 403601",Margao,Goa,+91 83227 51120,08:30 AM - 08:30 PM,"Tyre replacement, Balancing, Puncture repair",,,,,
4.69E+09,15.52498,73.82666,Wheel plan,"Wheel Planet Alignment Shoppe, Porvorim, Goa 403521",Porvorim,Goa,+91 83224 10551,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Nitrogen air",,,,,
5.33E+09,15.27414,73.9633,Continenta,"Continental Tyres - Royal Wheel Care, Navelim, Goa 403601",Navelim,Goa,+91 83227 05512,09:30 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
5.44E+09,15.39944,73.82143,mrf,"MRF Exclusive Showroom, MG Road, Panaji, Goa 403001",Panaji,Goa,+91 83222 24410,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
8.50E+09,15.27004,73.95891,Ceat,"CEAT Shoppe - Gomantak Wheels, Verna Road, Margao, Goa 403601",Margao,Goa,+91 83227 88914,09:00 AM - 08:30 PM,"Premium tyre sales, Wheel alignment, Balancing",,,,,
8.52E+09,15.20701,73.97692,Nif,"Nif Tyre Clinic & Puncture Shop, Main Bazaar, Cuncolim, Goa 403703",Cuncolim,Goa,+91 98223 11452,08:00 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
1.14E+10,15.22453,73.94786,xtra mile,"Xtra Mile Tyre Lounge & 3D Alignment, Sanvordem, Goa 403706",Sanvordem,Goa,+91 83226 55421,09:00 AM - 09:00 PM,"3D Wheel alignment, Balancing, Premium tyre sales",,,,,
1.24E+10,15.59972,73.82565,Goa Tires A,"Goa Tyres Agencies, Mapusa Bypass Road, Mapusa, Goa 403507",Mapusa,Goa,+91 83222 54412,09:00 AM - 08:30 PM,"Tyre sales, Puncture repair, Tyre repair",,,,,
1.25E+10,15.59184,73.80921,Noorie Tyre,"Noorie Tyres & Vulcanizing Station, Khorlim Road, Mapusa, Goa 403507",Mapusa,Goa,+91 83222 55104,08:00 AM - 09:30 PM,"Puncture repair, Heavy vehicle vulcanizing",,,,,
1.26E+10,15.59213,73.81295,Dattaprasad,"Dattaprasad Tyre Care & Realignment, Anjuna Road, Mapusa, Goa 403507",Mapusa,Goa,+91 83222 61148,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
1.26E+10,15.59111,73.81634,Standard T,"Standard Tyre Care Junction, Main Bazaar, Mapusa, Goa 403507",Mapusa,Goa,+91 83222 54410,08:30 AM - 08:30 PM,"Tyre replacement, Puncture repair, Tubeless patch",,,,,
1.26E+10,15.58905,73.81346,Standard W,"Standard Wheels & Alignment Center, Mapusa Bypass, Mapusa, Goa 403507",Mapusa,Goa,+91 83222 54411,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Nitrogen air",,,,,
1.27E+10,15.59083,73.8111,Burye Tyre,"Burye Tyres & Service Station, Calangute Road, Mapusa, Goa 403507",Mapusa,Goa,+91 83222 56612,08:30 AM - 09:00 PM,"Tyre sales, Puncture repair, Tube replacement",,,,,
1.28E+10,15.59967,73.81529,Damodar T,"Damodar Tyres & Vulcanizing Works, Bastora, Mapusa, Goa 403507",Mapusa,Goa,+91 91775 11042,08:00 AM - 10:00 PM,"Puncture repair, Vulcanizing, Air service",,,,,
2.42E+09,34.14812,77.57191,MRF Tyres,"MRF T&S - Exclusive Showroom, Leh-Manali Highway, Leh, Ladakh 194101",Leh,Ladakh,+91 19822 55104,09:00 AM - 07:30 PM,"Tyre sales, Alignment, Wheel balancing",,,,,
5.01E+09,34.14371,77.58355,Mohan Sha,"Mohan Sharma Tyres & Alignment, Near Fort Road, Leh, Ladakh 194101",Leh,Ladakh,+91 19822 51102,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
6.59E+09,34.07772,74.80133,Kohinoor C,"Kohinoor Car Tyre Care Plaza, Residency Road, Srinagar, Jammu and Kashmir 190001",Srinagar,Jammu and Kashmir,+91 19424 55104,09:00 AM - 08:30 PM,"Tyre sales, Tubeless patch, Wheel balancing",,,,,
6.97E+09,34.14299,77.58414,Official Co,"Official Continental Tyres Lounge, Main Bazaar, Leh, Ladakh 194101",Leh,Ladakh,+91 19822 54410,09:30 AM - 08:00 PM,"Premium tyre sales, Wheel alignment",,,,,
9.05E+09,34.07994,74.8207,The Tyre Hu,"The Tyre Hub & Service Junction, Khayam Road, Srinagar, Jammu and Kashmir 190001",Srinagar,Jammu and Kashmir,+91 19424 77102,09:00 AM - 08:00 PM,"Tyre replacement, Alignment, Puncture repair",,,,,
9.05E+09,34.08222,74.8195,Raja Tyre V,"Raja Tyre Vulcanizing Works, Munawarabad, Srinagar, Jammu and Kashmir 190001",Srinagar,Jammu and Kashmir,+91 94190 55142,08:00 AM - 09:30 PM,"Puncture repair, Heavy vehicle vulcanizing",,,,,
9.05E+09,34.07212,74.82217,JK Tyre Ste,"JK Tyre Steel Wheels - Welcome Tyres, Sonwar Bagh, Srinagar, Jammu and Kashmir 190001",Srinagar,Jammu and Kashmir,+91 19425 01156,09:00 AM - 08:30 PM,"Tyre sales, Wheel alignment, Balancing",,,,,
9.07E+09,34.06673,74.80296,Sharma Ty,"Sharma Tyre Care & Alignment, Batamaloo, Srinagar, Jammu and Kashmir 190009",Srinagar,Jammu and Kashmir,+91 19424 88114,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
9.07E+09,34.07367,74.79873,Jhelum Tyr,"Jhelum Tyres & Wheel Realignment Hub, Karan Nagar, Srinagar, Jammu and Kashmir 190010",Srinagar,Jammu and Kashmir,+91 19424 33105,08:30 AM - 08:30 PM,"Wheel alignment, Tyre replacement",,,,,
9.07E+09,34.0662,74.84591,Jk Tyres W,"JK Tyres Wheel Care - New Kashmir Tyres, Nowhatta, Srinagar, Jammu and Kashmir 190003",Srinagar,Jammu and Kashmir,+91 19424 22540,09:00 AM - 08:00 PM,"Tyre sales, Alignment, Balancing",,,,,
9.09E+09,34.06606,74.78006,Jk Tyre Wo,"JK Tyre Works & Puncture Corner, Bemina, Srinagar, Jammu and Kashmir 190018",Srinagar,Jammu and Kashmir,+91 94194 22110,08:00 AM - 09:00 PM,"Puncture repair, Tubeless patch, Air service",,,,,
9.09E+09,34.06366,74.78258,Goodyear I,"Goodyear Wheel Plaza - Royal Tyres, Bypass Road, Bemina, Srinagar, Jammu and Kashmir 190018",Srinagar,Jammu and Kashmir,+91 19424 90114,09:00 AM - 08:30 PM,"Premium tyre sales, Alignment, Balancing",,,,,
9.09E+09,34.07925,74.79412,Jk Tyre Sho,"JK Tyre Shoppe - Valley Tyres, Kak Sarai, Srinagar, Jammu and Kashmir 190010",Srinagar,Jammu and Kashmir,+91 19424 11562,09:00 AM - 08:00 PM,"Tyre replacement, Wheel alignment",,,,,
9.09E+09,34.07979,74.7938,Bridgeston,"Bridgestone Select - Peak Tyres, Karan Nagar Junction, Srinagar, Jammu and Kashmir 190010",Srinagar,Jammu and Kashmir,+91 19424 55412,09:30 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
9.09E+09,34.07489,74.78783,Jk Tyre Ste,"JK Tyre Steel Wheels - Shah Tyres, Qamarwari, Srinagar, Jammu and Kashmir 190010",Srinagar,Jammu and Kashmir,+91 19424 15502,09:00 AM - 08:00 PM,"Tyre sales, Wheel alignment, Balancing",,,,,
9.09E+09,34.07521,74.78844,Yokohama,"Yokohama Club Network - Star Tyres, Qamarwari, Srinagar, Jammu and Kashmir 190010",Srinagar,Jammu and Kashmir,+91 19424 15503,09:00 AM - 08:30 PM,"Premium tyre sales, Wheel balancing",,,,,
9.09E+09,34.10556,74.75658,Royal Tyre,"Royal Tyre Care Clinic, Soura Main Road, Srinagar, Jammu and Kashmir 190011",Srinagar,Jammu and Kashmir,+91 19424 30112,08:30 AM - 08:30 PM,"Puncture repair, Tubeless patch, Tyre sales",,,,,
9.10E+09,34.03907,74.88069,New Kohin,"New Kohinoor Tyres & Service Station, Pantha Chowk, Srinagar, Jammu and Kashmir 190004",Srinagar,Jammu and Kashmir,+91 19424 66105,08:30 AM - 09:00 PM,"Tyre replacement, Puncture repair, Air service",,,,,
9.10E+09,34.0367,74.89442,Appolo Tyr,"Apollo Tyres - Alpine Wheel Care, National Highway 44, Lasjan, Srinagar, Jammu and Kashmir 190015",Srinagar,Jammu and Kashmir,+91 19424 67114,09:00 AM - 08:00 PM,"Wheel alignment, Balancing, Tyre sales",,,,,
9.12E+09,34.134,74.8039,Gousia Tyr,"Gousia Tyre House & Puncture Shop, Zakura, Srinagar, Jammu and Kashmir 190006",Srinagar,Jammu and Kashmir,+91 94199 88102,08:00 AM - 09:30 PM,"Puncture repair, Vulcanizing, Air service",,,,,
9.12E+09,34.1137,74.79448,Tyre Care N,"Tyre Care Network Plaza, Hazratbal Road, Srinagar, Jammu and Kashmir 190006",Srinagar,Jammu and Kashmir,+91 19424 22354,09:00 AM - 08:30 PM,"Wheel alignment, Balancing, Tyre replacement",,,,,
9.12E+09,34.13379,74.80406,Tyre Repai,"Express Tyre Repair Hub, Zakura Crossing, Srinagar, Jammu and Kashmir 190006",Srinagar,Jammu and Kashmir,+91 94195 44105,24 Hours,"Emergency puncture service, Tubeless patch",,,,,
9.12E+09,34.11025,74.79432,Tyre Works,"Central Tyre Works & Vulcanizing, Lal Bazaar, Srinagar, Jammu and Kashmir 190023",Srinagar,Jammu and Kashmir,+91 98580 11247,08:00 AM - 10:00 PM,"Puncture repair, Tube vulcanizing",,,,,
9.13E+09,34.12545,74.80599,Tyres and E,"Tyres and Equipment Hub, Mal Bagh, Srinagar, Jammu and Kashmir 190006",Srinagar,Jammu and Kashmir,+91 19424 25514,09:00 AM - 08:00 PM,"Tyre sales, Balancing, Puncture repair",,,,,
9.13E+09,34.11272,74.80833,Tyres Auto,"Tyres & Auto Accessories Hub, Buchpora, Srinagar, Jammu and Kashmir 190020",Srinagar,Jammu and Kashmir,+91 19424 21109,09:00 AM - 08:30 PM,"Tyre replacement, Wheel balancing",,,,,
9.14E+09,34.14066,74.83907,Naseem Ty,"Naseem Tyre Care Plaza, Habak Crossing, Srinagar, Jammu and Kashmir 190006",Srinagar,Jammu and Kashmir,+91 19424 60114,08:30 AM - 08:30 PM,"Wheel alignment, Balancing, Puncture repair",,,,,
